title,link,description,pubDate,title_description
광양에 인공지능․블록체인 복합교육관 들어서,http://www.breaknews.com/855868,수료생에게는 취업 연계도 지원한다. 교육은 기본․심화․전문 과정으로 나눠... It is assumed that there may be errors in the English translation. AI/Blockchain Complex Education Center opened... ,"Tue, 14 Dec 2021 18:02:00 +0900",광양에 인공지능․블록체인 복합교육관 들어서 수료생에게는 취업 연계도 지원한다. 교육은 기본․심화․전문 과정으로 나눠... It is assumed that there may be errors in the English translation. AI/Blockchain Complex Education Center opened... 
"코드스테이츠, ‘데브옵스 부트캠프’ 출범…1기 훈련생 모집",https://www.etoday.co.kr/news/view/2086890,이투데이=심민규 기자 | ‘데브옵스(DevOps)’ 직군 전문성 배양할 수 있는 IT 교육 코스 IT 인재양성 스타트업... 달하는 취업 연계 파트너사에 대한 채용 연결 기회 △코드스테이츠 졸업생들과의 온-오프라인 모임을 통한... ,"Tue, 14 Dec 2021 17:58:00 +0900","코드스테이츠, ‘데브옵스 부트캠프’ 출범…1기 훈련생 모집 이투데이=심민규 기자 | ‘데브옵스(DevOps)’ 직군 전문성 배양할 수 있는 IT 교육 코스 IT 인재양성 스타트업... 달하는 취업 연계 파트너사에 대한 채용 연결 기회 △코드스테이츠 졸업생들과의 온-오프라인 모임을 통한... "
[스타트업 소식] 위워크·무신사·뮤직카우·아산나눔재단 外,http://www.dailypop.kr/news/articleView.html?idxno=56417,"(사진=코드스테이츠) 코드스테이츠, &lt;데브옵스 부트캠프&gt; 1기 모집 국내 대표 IT 인재양성 스타트업... 달하는 취업 연계 파트너사에 대한 채용 연결 기회, △코드스테이츠 졸업생들과의 온-오프라인 모임을 통한... ","Tue, 14 Dec 2021 17:56:00 +0900","[스타트업 소식] 위워크·무신사·뮤직카우·아산나눔재단 外 (사진=코드스테이츠) 코드스테이츠, &lt;데브옵스 부트캠프&gt; 1기 모집 국내 대표 IT 인재양성 스타트업... 달하는 취업 연계 파트너사에 대한 채용 연결 기회, △코드스테이츠 졸업생들과의 온-오프라인 모임을 통한... "
"충주시장애인가족지원센터, 장애인 동료지원가 모집",http://www.breaknews.com/855924,지역맞춤형 취업지원사업’추진을 위한 동료지원가 5명을 모집한다고 밝혔다.... that it would recruit 5 fellow supporters for the '2022 regional customized employment support project for the... ,"Tue, 14 Dec 2021 17:52:00 +0900","충주시장애인가족지원센터, 장애인 동료지원가 모집 지역맞춤형 취업지원사업’추진을 위한 동료지원가 5명을 모집한다고 밝혔다.... that it would recruit 5 fellow supporters for the '2022 regional customized employment support project for the... "
"진천군, 1인당 GRDP(지역내총생산) 10년 연속 도내 1위",http://www.breaknews.com/855913,"또한, 4년간(‘17~’21) 취업자 증가율 24.4%를 기록해 전국 4위, 비수도권 1위를... 5%, the highest in most economic indicators -bongsu kim reporter Jincheon-gun said that it is growing into an... ","Tue, 14 Dec 2021 17:52:00 +0900","진천군, 1인당 GRDP(지역내총생산) 10년 연속 도내 1위 또한, 4년간(‘17~’21) 취업자 증가율 24.4%를 기록해 전국 4위, 비수도권 1위를... 5%, the highest in most economic indicators -bongsu kim reporter Jincheon-gun said that it is growing into an... "
충주시 자활사업단 ‘세탁하기 좋은 날’ 개소,http://www.breaknews.com/855927,"업체 취업 등 자립기반을 제공할 계획으로 지자체와 지역자활센터의 협업을 통한... In addition, by expanding sales channels to local institutions and lodging establishments, it is converted... ","Tue, 14 Dec 2021 17:52:00 +0900","충주시 자활사업단 ‘세탁하기 좋은 날’ 개소 업체 취업 등 자립기반을 제공할 계획으로 지자체와 지역자활센터의 협업을 통한... In addition, by expanding sales channels to local institutions and lodging establishments, it is converted... "
"조선대 광주전남지역혁신플랫폼, IT잡 페스티벌 협업 플랫폼 구축",https://www.wikitree.co.kr/articles/716144,"이어지는 IT기업 현장면접이 가장 큰 인기를 끌었다. 또한 메타버스를 활용한 온·오프라인 성과물 공유회와, 취업이 절실한 학생들을 위한 면접·취업 기회 제공, 각 기관 간 협업플랫폼을 구축했다는 점에서 의미가... ","Tue, 14 Dec 2021 17:46:00 +0900","조선대 광주전남지역혁신플랫폼, IT잡 페스티벌 협업 플랫폼 구축 이어지는 IT기업 현장면접이 가장 큰 인기를 끌었다. 또한 메타버스를 활용한 온·오프라인 성과물 공유회와, 취업이 절실한 학생들을 위한 면접·취업 기회 제공, 각 기관 간 협업플랫폼을 구축했다는 점에서 의미가... "
"조선대 광주전남지역혁신플랫폼, IT잡 페스티벌 협업 플랫폼 구축",http://www.veritas-a.com/news/articleView.html?idxno=400847,"이어지는 IT기업 현장면접이 가장 큰 인기를 끌었다. 또한 메타버스를 활용한 온·오프라인 성과물 공유회와, 취업이 절실한 학생들을 위한 면접·취업 기회 제공, 각 기관 간 협업플랫폼을 구축했다는 점에서 의미가... ","Tue, 14 Dec 2021 17:42:00 +0900","조선대 광주전남지역혁신플랫폼, IT잡 페스티벌 협업 플랫폼 구축 이어지는 IT기업 현장면접이 가장 큰 인기를 끌었다. 또한 메타버스를 활용한 온·오프라인 성과물 공유회와, 취업이 절실한 학생들을 위한 면접·취업 기회 제공, 각 기관 간 협업플랫폼을 구축했다는 점에서 의미가... "
"백석대, 2022학년도 정시모집 총 457명 선발",https://www.asiatoday.co.kr/view.php?key=20211214010008577,"최근 취업률이 상승하고 있는 보건학부와 4차 산업혁명에 발맞춘 첨단 IT학부에 수험생들의 관심이 쏠리고 있다. 또한, 백석대는 전체 재학생 중 30% 내외 학생들이 복수전공 및 다중전공을 신청할 정도로... ","Tue, 14 Dec 2021 17:40:00 +0900","백석대, 2022학년도 정시모집 총 457명 선발 최근 취업률이 상승하고 있는 보건학부와 4차 산업혁명에 발맞춘 첨단 IT학부에 수험생들의 관심이 쏠리고 있다. 또한, 백석대는 전체 재학생 중 30% 내외 학생들이 복수전공 및 다중전공을 신청할 정도로... "
"코드스테이츠, 데브옵스 부트캠프 1기 모집",http://www.epnc.co.kr/news/articleView.html?idxno=217874,"설계된 IT 교육 코스다. 1기 훈련생 모집 규모는 총 40명이며, 내일배움카드를 소지한 부산, 울산, 경남... 달하는 취업 연계 파트너사에 대한 채용 연결 기회, 코드스테이츠 졸업생들과의 온-오프라인 모임을 통한... ","Tue, 14 Dec 2021 17:38:00 +0900","코드스테이츠, 데브옵스 부트캠프 1기 모집 설계된 IT 교육 코스다. 1기 훈련생 모집 규모는 총 40명이며, 내일배움카드를 소지한 부산, 울산, 경남... 달하는 취업 연계 파트너사에 대한 채용 연결 기회, 코드스테이츠 졸업생들과의 온-오프라인 모임을 통한... "
