,title,date,link,content
0,"[증시이슈] 연이은 빅딜에도 사흘 내리 하락한 CJ ENM, 왜?",2021.11.25,https://economist.co.kr/2021/11/25/it/general/20211125162059180.html,"분할 법인에 예능·드라마·영화·애니메이션 모두 넘기면…     미국 LA 스테이플스센터에서 열린 CJ ENM 케이콘 콘서트 공연 모습. [사진 CJ그룹]    대규모 인수 건이 연달아 나온 CJ ENM이지만, 주가는 사흘 내리 하락세를 면치 못하고 있다. 수요일까지 10.80% 떨어진 데 이어 25일에도 6.96% 하락했다. 이날(25일) CJ ENM 주가는 14만9700원에 거래를 마쳤다.      투자자 사이에선 예상 밖이라는 반응이 나온다. 호재들이 있었기 때문이다. 19일엔 미국 할리우드의 대형 스튜디오를, 21일엔 국내 최대 매니지먼트사인 SM엔터테인먼트를 인수한다는 보도가 나왔다. 모두 성사되면 콘텐트 기획·유통 역량을 한 단계 끌어올릴 만하다.    불안감의 원천은 분할 법인이다. CJ ENM은 19일 글로벌 콘텐트 제작 역량을 강화하기 위해 예능·드라마·영화·애니메이션 사업 부문을 묶어서 신설 법인으로 넘긴다고 밝혔다. 빠르게 성장하는 사업 부문이 모두 새 법인에 넘어가면 CJ ENM으로선 성장 동력이 없다는 것이 시장에서 불안해하는 이유다.     이기훈 하나금융투자 애널리스트는 “최소한 (두 회사를) 아우르는 커머스 전략이라도 있어야 하는데, 모든 성장 전략을 다 분할하겠다는 점은 아쉽다”며 목표 주가를 23만5000원으로 6% 내렸다."
1,"[팩플] 다들 반대할 때 ""카카오페이 해보자""한 류영준, 카카오 이끈다",2021.11.25,https://www.joongang.co.kr/article/25026933,"카카오의 공동대표로 내정된 류영준(왼쪽) 내정자와 여민수(오른쪽) 대표. 카카오 제공            카카오가 차기 공동대표에 개발자 출신 류영준(44) 카카오페이 대표를 내정했다. 류 내정자는 10년 전 카카오에 입사해 핀테크 기업 카카오페이를 성공적으로 상장시킨 주역이다. NHN(네이버 전신)나 다음을 거치지 않고 카카오에서 사원으로 시작해 최고경영자(CEO)에 오른 첫 사례다. 류 내정자는 내년 3월 주주총회 승인을 거쳐 여민수 공동대표와 함께 카카오를 이끌 예정이다. 연임하지 않겠다는 의사를 밝힌 조수용 현 공동대표는 내년 3월까지 대표직을 수행한다.      삼성SDS 출신인 류 내정자는 2011년 5월 카카오 초창기에 개발자로 입사했다. 개발·기획·사업개발 등을 두루 거치며 실력을 입증했다. 카카오톡의 무료 음성통화 서비스인 ‘보이스톡’(VoIP) 개발을 주도했고, ‘선물하기’ 기획에도 참여했다. 2013년 카카오톡의 결제 프로젝트를 김범수 의장에게 제안해 현재의 카카오페이로 키워내 카카오의 차기 리더로 꼽혔다. 2017년 분사한 카카오페이의 대표를 맡았고, 한국핀테크산업협회장으로 국내에 기술 기반 금융 '테크 핀' 혁신을 주도했다는 평가를 받는다. 올해 10월 상장한 카카오페이는 연간 거래액 100조원(올해 3분기까지 누적 72조5000어원)을 바라보는 국내 대표 핀테크 앱이다. 현재 코스피 시총 12위(26조 5300억원)로, 카카오 그룹의 핵심 관계사다.     ━   도전하는 류영준에 김범수 신임       도전하고 개척하는 스타일의 류 내정자에 대한 김범수 카카오 의장의 신임도 두텁다. 2013년 카카오 경영진 회의에서 류 대표가 카카오톡에 결제를 붙이는 핀테크를 제안하자, 대다수가 반대했다. 하지만 김 의장은 “이제 한번 해볼 때가 됐다”며 류 대표의 간편결제 프로젝트를 밀어준 것으로 알려져 있다. 이번 인사에 대해 카카오 관계자는 “김범수 의장을 비롯한 카카오 공동체 전체가 ‘기술기업’이란 초심으로 돌아가고자 고민했고, 개발자 출신으로 다양한 분야에 새롭게 도전해 성공사례를 만든 류 대표를 적임자로 봤다”고 설명했다. 카카오는 이날 내정 사실을 발표하며 “류 내정자가 개발자로 시작해 기획, 비즈니스 등 안주하지 않고 끊임없이 새로운 도전을 하며 카카오페이를 성공적으로 이끌었다는 점에서 혁신 기업으로서 본연의 DNA를 살려 카카오의 글로벌 도약을 이끌어 낼 수 있을 것으로 기대한다”고 밝혔다.       이로써 내년 3월 이후 국내 양대 IT 플랫폼이 새 얼굴을 수장으로 맞이하게 됐다. 네이버가 최수연(40) 신임 대표를 내정하며 세대 교체와 글로벌에 포커스를 뒀다면, 카카오는 개발자 출신 류 대표를 통해 ‘기술 기업’이라는 초심에 집중하는 모양새다. 올해 국회 국정감사 등에서 골목상권 침해, 과다한 플랫폼 수수료 논란으로 질타를 받은 영향이 큰 것으로 보인다. 지난 2018년 취임한 여민수·조수용 공동대표는 중구난방이던 카카오의 사업을 체계화하고 수익 모델을 가다듬어 재무 구조를 개선했다는 평가를 받는다. 하지만 카카오택시 수수료 인상이 논란의 중심에 서면서 카카오가 기술 혁신보다 국내 최대 모바일 플랫폼을 무기로 수익 추구에만 급급하다는 비판을 받았다.     ━   카카오 '기술 기업' 초심 집중      여민수·류영준 공동대표 체제에서 여 공동대표는 골목상권과의 상생 및 사회적 책임을 다하는 비즈니스 모델 구축에 주력할 것으로 보인다. 류 내정자는 기술주도의 혁신적 신사업 발굴을 맡는다. 이날 류영준 내정자는 ""사회적 책임 성장이라는 과제를 안고 카카오의 ‘넥스트 10년’을 그리고 있는 중요한 시점인 만큼 무거운 책임감을 느끼는 동시에 새로운 도전에 대한 설렘도 있다""며 ""기술과 사람이 만들어가는 더 나은 세상이라는 비전을 지키며 도전이라는 카카오의 핵심 DNA를 바탕으로 회사가 더 크게 성장할 수 있도록 최선을 다하겠다""고 밝혔다. 류 내정자는 카카오페이에서 일반 직원들 옆 자리에 앉아 일하며 격의없이 소통하는 것으로 유명하다. 2018년 카카오페이가 연간 거래액 20조원을 달성하자 전 직원을 데리고 미국 하와이로 워크숍을 다녀오기도 했다.      류 대표가 핀테크에 강점을 가진 만큼 카카오뱅크, 카카오페이, 각종 블록체인 서비스 등이 카카오톡과 더 밀접하게 시너지를 낼 가능성이 높다는 전망도 나온다. 카카오페이를 통해 일본·마카오 등 해외 진출 경험이 있긴 하지만 글로벌 사업 부분에선 다소 경험이 적어 카카오엔터테인먼트나 픽코마 등은 공동체 차원에서 지원하는 데 주력할 것으로 보인다."
2,"LG그룹 COO로 권봉석 부회장, LG전자 대표는 조주완 사장",신문,http://www.etnews.com/20211125000208,"권봉석 LG전자 대표이사가 부회장으로 승진, ㈜LG 최고운영책임자(COO)로 선임됐다. ㈜LG는 경영전략과 경영지원부문을 신설해 홍범식 사장과 하범종 사장에게 총괄을 맡겼다. 후임 LG전자 최고경영자(CEO) 사장에는 '해외통' 조주완 최고전략책임자(CSO) 부사장이 발탁됐다.권봉석 ㈜LG 부회장.LG그룹은 25일 계열사별 이사회를 열고 임원 인사를 단행했다. 취임 5년 차를 맞은 구광모 LG그룹 회장은 빈자리 인사를 제외하면 계열사 사장 대부분 유임을 결정하며 안정 속 혁신을 택했다.㈜LG는 이사회에서 구광모 회장을 보좌하며 그룹의 미래 청사진과 먹거리 발굴을 책임지는 COO 자리에 권봉석 LG전자 사장을 부회장으로 승진 임명했다. 이전 권영수 부회장이 선대에서 구광모 회장으로 LG그룹 경영이 연착륙하는 것을 돕는 역할을 했다면 권봉석 신임 부회장은 구광모 회장이 날개를 펴고 도약할 수 있도록 지원하는 든든한 조력자 역할을 할 것으로 예상된다.권 부회장은 LG전자에서 선택과 집중, 사업 체질 개선을 통해 사상 최대 실적 달성을 견인했다. 권 부회장의 승진으로 LG그룹 부회장단은 차석용 LG생활건강 부회장과 신학철 LG화학 부회장, 권영수 LG에너지솔루션 부회장 등 4인 체제로 전환됐다.하범종 ㈜LG CFO 겸 경영지원부문장 사장.㈜LG는 COO 산하에 미래 신규 사업 발굴과 투자 등을 담당할 경영전략 부문과 지주회사 운영 전반 및 경영관리 체계 고도화 역할을 수행할 경영지원 부문을 신설하는 등 각 계열사가 고객가치에 더욱 집중할 수 있도록 지원을 강화할 계획이다. 홍범식 사장이 경영전략부문장을 담당하고 최고재무책임자(CFO)인 하범종 부사장이 사장으로 승진, 경영지원 부문장 역할을 맡는다.조주완 LG전자 대표이사 사장LG전자의 새로운 수장은 해외통 조주완 사장이 선임됐다. 조 사장은 고객가치 최우선 경영을 기반으로 디지털전환을 빠르게 추진하고 사업 포트폴리오를 고도화하는 역할을 맡는다.LG그룹은 성과와 미래에 기반한 신규 임원 132명 포함 전체 179명 승진으로, 2018년 구 회장 취임 후 최대 규모 인사를 실시했다. 고객가치 실천에 기여한 혁신 리더를 발탁하고, 미래준비를 위한 R&D 인재 승진을 확대했다. 사업의 기본인 품질·안전환경 분야 전문가도 중용했다. 연말 임원인사 외 연중 외부 인재 28명 영입 등 조직 다양성도 강화했다.LG그룹 관계자는 “이번 인사는 구 회장이 최근 계열사 CEO들과 진행한 사장단 워크숍과 사업보고회 등을 통해 '고객가치 경영에 더욱 집중하고, 실행력을 강화할 수 있는 인재를 적극 육성·확보해 미래 준비에 집중할 것'이라고 강조한 것과 맥을 같이 한다”고 말했다."
3,BM 전문가 여민수-개발자 출신 CEO 류영준 시너지,2021.11.25,http://www.fnnews.com/news/202111251603327311,"카카오?내년?3월?여민수-류영준?공동대표?체제카카오커머스와?카카오페이?등?쇼핑+결제?공략‘소셜임팩트’?등?사회적?책무?기반?상생안?기대  [파이낸셜뉴스] 카카오가 다음커뮤니케이션(다음)과 2014년 10월 1일 통합 출범한 후, 네 번째 리더십이 세워졌다. △이석우-최세훈 공동대표 △임지훈 대표 △여민수-조수용 공동대표(연임)에 이어 내년 3월 여민수-류영준 공동대표 체제가 새롭게 열리는 것이다.   카카오 창업자 김범수 이사회 의장 용인술에 비춰봤을 때, 플랫폼 비즈니스 수익화는 물론 ‘기술과 사람으로 더 나은 세상을 만들겠다’는 ‘소셜 임팩트’ 실현에 탄력이 붙을 전망이다. 비즈니스모델(BM) 설계 전문가 여 대표와 개발자 출신 최고경영자(CEO) 류 대표의 시너지가 예상되는 이유다.    카카오 여민수 공동대표 내정자. 카카오 제공  ■'카카오 크루'인 여민수-류영준 투톱체제 카카오는 “사회적 책임을 다하고 지속가능성장을 위한 도전을 이끌 새로운 리더십을 세운다”면서 “여민수 카카오 대표와 류영준 카카오페이 대표를 공동대표 내정자로 보고했다”고 25일 밝혔다. 두 대표 내정자는 내년 3월 주주총회와 이사회를 거쳐 공식 대표로 선임될 예정이다.   여 대표는 카카오 공동체가 약속한 사회적 문제 해결을 책임질 적임자라고 여겨져 재연임이 결정됐다. 또 비즈니스 영역 전문성을 바탕으로 카카오 성장을 이뤘다는 점도 높게 평가했다.   류 대표 내정자는 카카오 초기에 입사해 카카오 기업문화와 카카오톡, 전자상거래(e커머스), 테크핀(기술+금융) 등 서비스에 대한 이해도가 높다는 점이 반영됐다. 특히 개발자로 시작해 기획, 비즈니스 분야에 끊임없이 도전하면서 ‘카카오페이’를 성공적으로 이끌었다는 점이 인정됐다. 즉 개발자 인사이트와 혁신 DNA를 살려 카카오 글로벌 도약을 이끌어 낼 수 있을 것이란 게 카카오 설명이다.    카카오 류영준 공동대표 내정자. 카카오 제공  ■'쇼핑+결제' 등 플랫폼 비즈니스 고도화  두 대표 내정자는 기존 카카오톡 기반 광고 등 비즈니스모델(BM) 고도화는 물론 카카오페이와 카카오커머스 간 시너지를 통해 네이버쇼핑과 정면승부에 나설 것으로 전망된다. 카카오 공동체 내 수많은 CEO 중 류영준 카카오페이 대표가 본사 수장으로 들어왔기 때문이다. 앞서 카카오가 e커머스 자회사인 카카오커머스를 재합병한 것도 같은 맥락이다.   게다가 카카오는 사람들이 많이 오가는 지역에 오프라인 점포를 오픈하는 것처럼, 카카오톡에 ‘A브랜드 카카오점’을 오픈해 구매, 결제, 상담에 이르는 비즈니스 활동을 활발히 하는 것을 목표로 하고 있다.   이들은 플랫폼 비즈니스와 소셜임팩트를 융합하는 방안도 모색할 것으로 보인다. 김범수 의장 경영철학으로 꼽히는 소셜임팩트는 기업이 투자를 통해 재무적 가치와 사회적 책임을 동시에 이루는 것을 의미한다.   특히 김 의장은 기존 광고 비즈니스와 플랫폼 비즈니스 간 경계를 분명히 긋고 있다. △플랫폼 서비스를 이용하는 사람 △서비스를 공급하는 사람 △중개하는 사람이 상생할 수 있는 진화된 BM이 핵심이다. #카카오 #소셜임팩트 #플랫폼비즈니스"
4,"롯데그룹, 이동우 부회장式 혁신에 힘 싣는다",2021.11.25,http://www.bloter.net/newsView/blt202111250036,"이동우 롯데지주 대표이사 부회장.(사진=롯데.)롯데그룹은 2022년 정기 임원인사에서 이동우 롯데지주 사장과 김교현 화학군 총괄대표 및 롯데케미칼 대표이사 사장을 부회장으로 승진시켰다. 유통군 총괄대표로 외부에서 영입한 김상현 부회장을 포함하면 그룹 내 3명의 인물이 새로 부회장 자리에 올랐다. 그룹의 핵심 사업인 화학과 유통, 그리고 컨트롤타워 역할을 하는 지주사에 각각 한 명의 부회장을 위치시켰다.25일 롯데그룹은 롯데지주를 포함한 38개 계열사 이사회를 열고 2022년 정기 임원인사를 단행했다. 이번 인사의 특징은 기존 4개 비즈니스 유닛(BU)으로 구성된 조직을 6개 헤드쿼터(HQ) 체제로 바꾼 것과 혁신에 초점을 맞춘 임원 선임 및 확대다. 롯데그룹은 “HQ는 기존?BU?대비 실행력이 강화된 조직으로 거듭난다”며 “사업군 및 계열사의 중장기 사업 전략을 수립하는 것뿐만 아니라,?재무와 인사 기능도 보강해 사업군의 통합시너지를 도모할 계획”이라고 밝혔다. 특히 인재 확보 및 임원승진과 관련 “신동빈 회장은 변화와 혁신을 주도할 초핵심 인재 확보를 주문했다”며 “어떤 인재든 포용할 수 있는 개방성과 인재들이 변화를 시도할 수 있는 가능성을 갖춘 조직을 강조했다”고 전했다.신동빈 회장이 이번 인사에서 혁신을 주문한 만큼 이동우 사장의 부회장 승진은 현재 혁신 방안에 힘을 실어주겠다는 의미로 읽힌다. 이 부회장은 지난해 8월 롯데가 이례적인 임원인사를 단행해 새로 롯데지주에 합류시킨 인물이다. 1986년 롯데백화점에 입사한 정통 롯데맨으로 신동빈 롯데 회장의 신임이 상당히 두터운 것으로 알려졌다. 무엇보다 당시 황각규 전 부회장이 퇴진한 뒤 합류한 인물이라는 점에서도 상당한 관심을 모았다. ‘신동빈 회장-송용덕 부회장-이동우 사장’ 중심의 조직구조가 만들어졌다는 평가도 받았다.이 부회장은 그룹의 전반적인 혁신을 총괄하고 있다. 이커머스, 바이오, 헬스케어 등 신사업을 적극적으로 검토해 미래전략을 설계하는 역할을 맡고 있다.롯데그룹 이 부회장의 이번 승진에 대해 “그룹의 미래역량 강화를 위해 바이오, 헬스케어 등의 신사업을 추진해오고 있으며, ESG 경영 및 브랜드 가치 증진에도 기여했다”고 평가했다. 이 부회장은 올 초 주주총회에서 “바이오 사업 진출, 스마트 모빌리티, 전기차 배터리 사업 등 신규 사업 모델을 연구하고 있다”며 “롯데온을 내부적으로 개선하기 위한 시나리오를 준비하고 있고, 지금까지 운영했던 롯데온과 다른 것을 보여줄 것”이라고도 밝히기도 했다.이 부회장의 승진으로 롯데지주는 송용덕 부회장을 포함해 2명의 부회장 체제가 만들어졌다."
5,"멤버십에 부는 '개인화' 바람…SKT·KT·LGU+, 기본 지키고 선택권 더했다",2021.11.25,http://www.bloter.net/newsView/blt202111250030,"SK텔레콤·KT·LG유플러스 등 이동통신 3사가 고착화된 멤버십 구조에 개인화 요소를 확대하며 변화를 꾀하고 있다. 할인 중심, 제휴처 중복 등 비슷했던 멤버십 구성이 다채로워지고 포인트도 지급보다 활용을 유도하는 형태로 변모할 전망이다. 또 업계 선두인 SKT가 최근 대규모 멤버십 개편을 단행한 만큼 향후 업체 간 추가 경쟁도 예상된다. (왼쪽부터) SKT, KT, LG유플러스 사옥 전경 (사진=각사)이통 3사의 멤버십은 과거부터 폭넓은 사용처, 혜택으로 인기를 끌었다. 보통 기업이 제공하는 포인트는 해당 기업 내 제품 구매, 서비스 이용으로 사용처가 제한된 경우가 많다. 반면 이통사 포인트는 식사, 레저, 쇼핑 등 다양한 영역을 아우르며 제휴사도 평균 100여곳에 달한다. 일부 음식은 할인 폭이 20~30%를 넘나들기도 해 체감 효용 또한 높은 편이다. ?하지만 이통 3사의 멤버십 혜택은 그동안 큰 차이를 느끼기 어려웠다. 고객 등급에 따라 차등 지급되는 멤버십 포인트 규모, 제휴사 구성, 할인 폭까지 대체로 유사했기 때문이다. 기업의 멤버십 운영 목적은 수익의 일부를 고객 혜택으로 환원하고 고객을 자사 생태계에 락인(Rock-in, 고정효과)시키는 것이다. 그러나 경쟁사 간 혜택이 비슷한 상황에선 투자 대비 해당 효과가 반감된다. 이에 최근 각종 디지털 서비스에 '개인화' 바람이 불어온 것과 발맞춰 이통사들은 자사 멤버십 프로그램도 고객 취향별 이용이 가능하도록 구조적 변화를 주고 있는 모습이다.LG유플러스가 제공 중인 구독콕 멤버십 일부 (자료=LG유플러스)LG유플러스는 지난 6월 U+멤버십 대상 '나만의 콕' 서비스에 '구독콕'을 추가했다. 나만의 콕은 기본 혜택 외에 VIP 이상 등급을 대상으로 제공되는 추가 혜택이다. 식음료, 데이터 선물 등 일상 관련 제휴 혜택 이용이 가능한 '라이프콕'과 월 1회 무료 영화 관람이 가능한 '영화콕' 등이 있다. 새로 추가된 '구독콕'은 △쇼핑 △독서 △편의점 등 일상에서 널리 이용하는 서비스 혜택을 매달 선택적으로 받을 수 있도록 해 멤버십 활용처와 개인화 요소를 확대했다. 예컨대 '구독콕'에서 전자책 플랫폼 밀리의서재 구독을 선택할 경우 월 구독권이 매달 제공되는 식이다. 통신 서비스 외에 평소 전자책 이용을 즐기는 사용자라면 매달 이용료를 아낄 수 있는 해당 혜택이 멤버십 효용을 한층 높일 수 있다. KT 멤버십 '취향을 담다' 소개 이미지 (자료=KT)같은 달 KT는 멤버십 앱에 사용자 취향과 기념일을 저장해두면 걸맞은 혜택을 맞춤 추천해주는 '취향을 담다' 서비스를 론칭했다. △푸드 △쇼핑 △여가 △편의 및 문화 4가지의 카테고리별로 최대 4개씩 16가지 취향을 선택할 수 있으며 기념일은 5개까지 설정 가능하다. 이를테면 취향으로 여가 영역의 '캠핑'을, 기념일에 '부모님 생신'을 설정해두면 캠핑 상품 프로모션, 인기 생일선물 특가 이벤트 등에 우선 초대받을 수 있다. 평소 멤버십 활용에 약한 사용자라면 이 같은 맞춤형 혜택 제안이 더 많은 가용 포인트 소비로 이어질 수 있다. KT는 취향을 담다 외에도 향후 미디어 콘텐츠 서비스 및 프랜차이즈 카페를 연계한 새로운 방식의 제휴 구독서비스도 출시할 계획이다. 12월 1일 오픈 예정인 T 멤버십 2.0 홍보 이미지 (사진=SKT)24일 공개된 SKT의 새 멤버십은 이 같은 트렌드 변화를 한층 가속할 것으로 기대된다. SKT는 오는 12월 1일 수정 개편한 'T 멤버십 2.0'을 정식 오픈한다. 새 멤버십은 할인→적립 중심으로 전환하겠다는 지난 7월 발표안에 대한 소비자 불만을 의식한 듯 할인형을 유지하되 적립형도 선택 가능하도록 했다. 또 '포인트 쌓기'를 통해 구매 행위 없이 미션을 수행하고 포인트를 추가로 얻을 수 있도록 했다. 데이터를 교환하듯 가족·친구간 잔여 포인트 선물도 가능해 버리는 포인트를 줄일 수 있다.할인은 최종 가격이 아닌, 정가 기준의 할인율이 적용되며 적립, 할인 중복 사용도 허용되므로 결제액 대비 포인트 기여 비중도 높아지게 된다. 만약 15% 적립 제휴사인 아웃백에서 식비 10만원을 사용했다면 결제 시 15%인 1만5000원을 우선 적립한 뒤, 기존에 보유한 1만 포인트를 사용해 9만원만 결제하는 것이 가능하다.또 SKT의 새 멤버십은 '할인'이 강조되던 기존 이통사 멤버십 이용 구조에 적립을 추가함으로써 이용자가 소비 패턴, 가계 상황을 고려한 포인트 활용을 가능케 했다. 예컨대 잔고가 여유로운 달은 적립 위주로 포인트를 쌓고, 필요한 시기에 할인으로 전환해 소비 부담을 줄이는 식이다. 이 같은 적립·할인의 적절한 전환을 통해 기존에 지급받던 포인트보다 더 많은 혜택을 누릴 수 있다. 현재 KT, LG유플러스는 T 멤버십 2.0에 대응한 추가 멤버십 개편은 논의 단계가 아니란 입장이다. 양사는 비교적 최근에 신규 멤버십 서비스를 추가한 만큼 SKT의 새 멤버십 모델이 얼마 만큼의 시장 반향을 얻는지 살펴보겠다는 의도로 풀이된다. 게다가 이동통신 가입자 유치와 달리 멤버십 경쟁은 3사 입장에서 마케팅 비용 증가로 이어지기 때문이 부담이 따른다. 다만 SKT 관계자는 ""새 멤버십 구조에서 영업 비용이 다소간 증가할 순 있지만 기업 이미지와 사용자 신뢰 제고 측면에서 투자 가치도 충분하다""고 말했다. 향후 이통 3사간 멤버십 경쟁이 불붙게 된다면 소비자 입장에선 이익이다. 기존 통신비 지출 범위 내에서 추가되는 소비 혜택을 기대할 수 있기 때문이다. 반대로 최근 선·후불 도합 600만 가입자를 돌파하며 기세를 올리고 있는 알뜰폰 업체들의 경우 이통 3사와 경쟁에 또다른 부담 요소가 될 수 있다는 관측도 나온다. 알뜰폰은 특별한 멤버십 혜택이 없는 대신 저렴한 요금제로 경쟁하는 사업자다. 이통사 멤버십이 강화될수록 이 같은 경쟁력은 일부 희석될 수 있다는 분석이다."
6,"카카오페이 IPO 흥행 이끈 류영준, 카카오 글로벌 선봉에 서다",2021.11.25,https://www.ddaily.co.kr/news/article.html?no=226265,"-카카오, 여민수-류영준 신임 공동대표 내정  -류영준, 가는 곳마다 도전+성과…글로벌 도약 이끌 핵심 인물  -조수용 대표 연임 고사…내부 전문가 새 리더십 발탁  -골목상권 침해 논란 속 사회적 책임 역할 커져, 해답은 글로벌[디지털데일리 최민지기자] 카카오가 카카오페이 류영준 대표를 공동대표로 내정하며, 새 리더십을 통한 변화를 꾀했다. 카카오페이 기업공개(IPO) 흥행을 주도한 ‘테크핀’ 전문가를 대표로 정해, 카카오 글로벌 도약에 힘을 주기 위한 인사다. 미래 먹거리 확장뿐 아니라 지난 국정감사 당시 집중포화를 맞은 골목상권 침탈 논란을 해소해 규제 정조준을 피하기 위해서라도 글로벌 신산업은 카카오 입장에서 중요한 돌파구다.   25일 카카오에 따르면 여민수 현 카카오 대표와 류영준 카카오페이 대표는 내년 3월 주주총회와 이사회를 거쳐 카카오 공동대표로 공식 선임된다. 조수용 현 카카오 대표는 내년 3월 예정된 임기까지 대표직을 수행한다. 조수용 대표가 연임하지 않겠다고 밝히면서, 리더십 교체가 이뤄진 셈이다.    류영준 대표는 카카오에서 단연 도전의 아이콘이다. 류 대표 스스로 도전을 좋아하는 성향인 만큼, 새로운 사업에 적극적으로 뛰어들어 혁혁한 성과를 거뒀다. 보이스톡부터 카카오커머스, 카카오페이까지 내로라하는 카카오 서비스들이 그의 손을 거쳤다.  류 대표는 2011년 카카오에 개발자로 입사해 보이스톡 개발을 주도했고, 간편결제 서비스인 카카오페이를 성공시켰다. 2017년 1월부터 독립법인 카카오페이 대표로 지내며 혁신 생활 금융 서비스, 지갑 없는 사회 실현을 가시화했다. 특히, 카카오페이 IPO를 성공시켰다.    당시 카카오페이는 기관 투자자 수요예측에서 1714대1에 달하는 경쟁률을 기록하고, 100% 균등 배정을 도입한 일반청약에서도 흥행했다. 상장 첫날 공모가 9만원보다 2배 이상 상승한 19만3000원에 마감했다. 이날 카카오페이는 전거래일보다 18.31% 오른 21만6500원에 장을 마쳤다.   카카오 관계자는 “과거 류 대표가 보이스톡을 개발하겠다고 해서 실제 개발했으며, 핀테크도 가보겠다고 해서 진출해 IPO까지 해냈다”며 “도전을 통해 성과를 창출하는 분야에 특화된 인물로, 내년 새롭게 도전해야 하는 글로벌 사업분야에서도 기대해볼만 하다”고 말했다.    현재 카카오가 주력하는 글로벌 사업분야는 콘텐츠와 블록체인이다. 웹툰은 일본과 아시아를 넘어, 미국 등으로 보폭을 넓히고 있다. 카카오게임즈 ‘오딘: 발할라 라이징’은 ‘리니지’를 누르고 역대급 성공을 거뒀다. 이에 향후 출시되는 게임은 모두 글로벌향으로 내놓을 예정이다. 메타버스와 대체불가능한토큰(NFT)도 준비하고 있다.    지난 3분기 컨퍼런스콜 당시 배재현 카카오 최고투자책임자(CIO)는 “K-콘텐츠가 글로벌에서 인정받고 있어, 웹툰을 글로벌 플랫폼을 출시해 동남아시아에서 성과가 나오고 있다. 중국과 인도 등에서 진출했다”며 “이번달부터 유럽 서비스를 시작하는 픽코마와 카카오엔터테인먼트 지적재산(IP) 협력을 통해 미국에도 진출한다”고 언급했다.   이어 “글로벌 확장을 위한 베이스캠프 역할을 할 법인 크러스트를 지난 3월 싱가포르에 설립했고 블록체인 플랫폼 클레이튼과 시너지 효과를 내기 위한 사업도 구상 중”이라며 “인공지능과 다양한 기술?서비스를 활용한 글로벌 신사업을 추진해 내년부터 콘텐츠와 더불어 새로운 성과가 나올 것”이라고 덧붙였다.   카카오는 이번 인사를 두고 사회적 책임을 다 하고 지속 가능 성장을 위한 도전을 이끌 새로운 리더십이라고 표현했다. 김범수 카카오 이사회 의장이 국정감사를 통해 소상공인 상생안을 추가 제출하고 골목상권 침해 시장에 진출하지 않기로 약속한 만큼, 사회적 책임에 방점을 찍었다.  다만, 이날 카카오는 사회적 책임과 관련해 새로운 대표 내정자들의 역할을 구체적으로 밝히지 않았다. 글로벌에 집중해 국내에 쏠린 시선을 분산시키려는 것으로 보인다.    앞서, 카카오는 김범수 이사회 의장과 계열사 대표를 합쳐 총 9차례 올해 국정감사에 불려갔다. 심지어, 기업 총수가 국감장에 3번이나 불려간 것은 유일무이한 사례다. 대선 정국과 맞물려 카카오 문어발 확장, 골목상권 침해 등이 조명받으면서 소상공인 상생 요구까지 거세졌다.    한편, 여민수 대표는 올해 카카오 공동체가 약속한 사회적 문제 해결을 책임질 적임자라는 점에서 재연임한다. 지난 2018년 3월 취임한 여 대표는 비즈보드를 도입해 공격적으로 비즈니스를 추진하며 최대 매출 달성에 기여했다. 카카오톡 서비스 고도화하고, 모바일에서 신원을 확인할 수 있는 ‘지갑’을 선보였다."
